GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,Positions(Barghest Minion 1),Positions(Hero 1),Positions(Barghest Minion 3),Positions(Barghest Minion 2),Positions(Hero 3),Positions(Hero 2),Positions(Hero 4),Positions(Goblin Minion 3),Positions(Goblin Minion 4),Positions(Goblin Minion 1),Positions(Goblin Minion 2),Positions(Goblin Master),Positions(Barghest Master)
-1738743222,Descent2e,0,ABOUT_TO_START,0,0,3,23,"(10,3)","(1,16)",,,,"(1,15)",,,,"(5,4)","(2,2)","(3,4)","(8,2)"
-1038252494,Descent2e,0,ABOUT_TO_START,0,0,3,24,"(11,6)","(1,15)",,,,"(1,16)",,,,"(3,5)","(4,3)","(3,3)","(10,5)"
748018966,Descent2e,0,ABOUT_TO_START,0,0,3,25,"(10,6)","(1,15)",,,,"(2,16)",,,,"(4,3)","(4,7)","(5,4)","(6,2)"
-996731500,Descent2e,0,ABOUT_TO_START,0,0,3,26,"(6,3)","(2,15)",,,,"(1,16)",,,,"(4,6)","(2,5)","(3,2)","(10,3)"
1130718981,Descent2e,0,ABOUT_TO_START,0,0,3,27,"(6,2)","(1,16)",,,,"(1,15)",,,,"(5,6)","(4,3)","(2,6)","(6,4)"
6229762,Descent2e,0,ABOUT_TO_START,0,0,3,28,"(8,2)","(1,15)",,,,"(2,15)",,,,"(2,2)","(5,4)","(5,7)","(10,6)"
-308623887,Descent2e,0,ABOUT_TO_START,0,0,3,29,"(7,3)","(2,16)",,,,"(1,15)",,,,"(2,6)","(2,5)","(5,2)","(9,4)"
-838673937,Descent2e,0,ABOUT_TO_START,0,0,3,30,"(11,4)","(1,16)",,,,"(2,16)",,,,"(3,5)","(5,7)","(3,7)","(8,6)"
-940224998,Descent2e,0,ABOUT_TO_START,0,0,3,31,"(9,5)","(1,15)",,,,"(2,16)",,,,"(2,3)","(4,6)","(2,5)","(10,5)"
170779156,Descent2e,0,ABOUT_TO_START,0,0,3,32,"(10,6)","(1,16)",,,,"(1,15)",,,,"(3,4)","(4,6)","(5,4)","(11,5)"
-644495687,Descent2e,0,ABOUT_TO_START,0,0,3,33,"(11,6)","(1,15)",,,,"(2,15)",,,,"(4,3)","(5,5)","(5,7)","(8,2)"
503021343,Descent2e,0,ABOUT_TO_START,0,0,3,34,"(6,4)","(2,16)",,,,"(1,16)",,,,"(2,7)","(5,4)","(3,3)","(11,4)"
-1768275986,Descent2e,0,ABOUT_TO_START,0,0,3,35,"(7,4)","(1,15)",,,,"(1,16)",,,,"(5,4)","(4,3)","(3,7)","(6,2)"
-1369972123,Descent2e,0,ABOUT_TO_START,0,0,3,36,"(7,2)","(2,15)",,,,"(1,15)",,,,"(4,3)","(4,7)","(4,5)","(9,5)"
-361734871,Descent2e,0,ABOUT_TO_START,0,0,3,37,"(6,5)","(1,15)",,,,"(2,16)",,,,"(2,3)","(3,4)","(5,2)","(6,3)"
1529251068,Descent2e,0,ABOUT_TO_START,0,0,3,38,"(10,4)","(1,15)",,,,"(2,15)",,,,"(5,6)","(5,7)","(2,5)","(11,4)"
-647388615,Descent2e,0,ABOUT_TO_START,0,0,3,39,"(9,3)","(1,16)",,,,"(1,15)",,,,"(4,2)","(5,4)","(5,7)","(10,6)"
