GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,RoundCounter
-19063564,Descent2e,4,ROUND_OVER,105,10,4,72,
-19063564,Descent2e,5,ROUND_OVER,136,10,4,72,
-19063564,Descent2e,6,ROUND_OVER,163,10,4,72,
-464392183,Descent2e,0,ROUND_OVER,22,10,4,73,
-464392183,Descent2e,1,ROUND_OVER,40,10,4,73,
-464392183,Descent2e,2,ROUND_OVER,61,10,4,73,
-464392183,Descent2e,3,ROUND_OVER,72,10,4,73,
-464392183,Descent2e,4,ROUND_OVER,85,10,4,73,
-464392183,Descent2e,5,ROUND_OVER,105,10,4,73,
-919846969,Descent2e,0,ROUND_OVER,36,10,4,74,
-919846969,Descent2e,1,ROUND_OVER,50,10,4,74,
-919846969,Descent2e,2,ROUND_OVER,64,10,4,74,
-919846969,Descent2e,3,ROUND_OVER,80,9,4,74,
-919846969,Descent2e,4,ROUND_OVER,116,10,4,74,
-919846969,Descent2e,5,ROUND_OVER,131,10,4,74,
-919846969,Descent2e,6,ROUND_OVER,144,10,4,74,
-919846969,Descent2e,7,ROUND_OVER,156,10,4,74,
-2107764011,Descent2e,0,ROUND_OVER,15,10,4,75,
-2107764011,Descent2e,1,ROUND_OVER,39,10,4,75,
-2107764011,Descent2e,2,ROUND_OVER,51,10,4,75,
-2107764011,Descent2e,3,ROUND_OVER,72,10,4,75,
1049473689,Descent2e,0,ROUND_OVER,22,10,4,76,
1049473689,Descent2e,1,ROUND_OVER,53,10,4,76,
1049473689,Descent2e,2,ROUND_OVER,67,10,4,76,
1049473689,Descent2e,3,ROUND_OVER,93,10,4,76,
1439313004,Descent2e,0,ROUND_OVER,19,10,4,77,
1439313004,Descent2e,1,ROUND_OVER,59,10,4,77,
1439313004,Descent2e,2,ROUND_OVER,71,10,4,77,
1439313004,Descent2e,3,ROUND_OVER,84,10,4,77,
1439313004,Descent2e,4,ROUND_OVER,98,10,4,77,
1439313004,Descent2e,5,ROUND_OVER,116,10,4,77,
1439313004,Descent2e,6,ROUND_OVER,139,10,4,77,
