GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,Positions(Barghest Minion 1),Positions(Hero 1),Positions(Barghest Minion 3),Positions(Barghest Minion 2),Positions(Hero 3),Positions(Hero 2),Positions(Hero 4),Positions(Goblin Minion 3),Positions(Goblin Minion 4),Positions(Goblin Minion 1),Positions(Goblin Minion 2),Positions(Goblin Master),Positions(Barghest Master)
-244636835,Descent2e,0,ABOUT_TO_START,0,0,4,32,"(10,3)","(2,15)",,"(8,6)","(1,15)","(2,16)",,"(4,2)",,"(2,6)","(5,3)","(4,4)","(8,2)"
-410429852,Descent2e,0,ABOUT_TO_START,0,0,4,33,"(9,2)","(2,15)",,"(7,2)","(1,15)","(1,16)",,"(2,4)",,"(4,3)","(3,7)","(5,5)","(6,5)"
25608568,Descent2e,0,ABOUT_TO_START,0,0,4,34,"(7,4)","(1,15)",,"(10,4)","(2,15)","(2,16)",,"(4,7)",,"(2,5)","(2,4)","(4,6)","(8,3)"
-315373361,Descent2e,0,ABOUT_TO_START,0,0,4,35,"(6,3)","(1,15)",,"(6,5)","(2,16)","(1,16)",,"(5,5)",,"(4,7)","(4,6)","(4,4)","(9,5)"
1721235730,Descent2e,0,ABOUT_TO_START,0,0,4,36,"(9,6)","(2,16)",,"(10,4)","(1,16)","(1,15)",,"(5,7)",,"(3,7)","(4,3)","(3,6)","(7,2)"
-1756951828,Descent2e,0,ABOUT_TO_START,0,0,4,37,"(7,4)","(2,16)",,"(10,6)","(1,16)","(2,15)",,"(3,2)",,"(4,6)","(4,7)","(2,3)","(11,6)"
172730667,Descent2e,0,ABOUT_TO_START,0,0,4,38,"(11,4)","(1,15)",,"(7,4)","(2,16)","(1,16)",,"(4,7)",,"(5,4)","(2,3)","(5,3)","(9,2)"
-26441638,Descent2e,0,ABOUT_TO_START,0,0,4,39,"(10,5)","(1,15)",,"(11,4)","(2,15)","(2,16)",,"(5,4)",,"(2,3)","(3,2)","(5,5)","(6,4)"
1988733455,Descent2e,0,ABOUT_TO_START,0,0,4,40,"(10,3)","(2,15)",,"(8,3)","(1,16)","(2,16)",,"(4,5)",,"(5,7)","(5,2)","(3,7)","(10,5)"
-1146669230,Descent2e,0,ABOUT_TO_START,0,0,4,41,"(8,3)","(1,15)",,"(10,3)","(2,15)","(2,16)",,"(5,5)",,"(5,3)","(4,2)","(4,5)","(11,5)"
700752511,Descent2e,0,ABOUT_TO_START,0,0,4,42,"(8,6)","(2,15)",,"(11,5)","(2,16)","(1,16)",,"(5,5)",,"(3,4)","(4,7)","(2,6)","(9,5)"
-1506964002,Descent2e,0,ABOUT_TO_START,0,0,4,43,"(10,3)","(2,15)",,"(6,3)","(1,15)","(1,16)",,"(4,5)",,"(4,6)","(3,6)","(5,6)","(8,6)"
1627911882,Descent2e,0,ABOUT_TO_START,0,0,4,44,"(9,5)","(1,16)",,"(10,3)","(1,15)","(2,15)",,"(3,4)",,"(3,6)","(2,4)","(5,4)","(11,5)"
1722747047,Descent2e,0,ABOUT_TO_START,0,0,4,45,"(8,6)","(1,15)",,"(8,2)","(2,16)","(2,15)",,"(4,6)",,"(3,5)","(4,7)","(5,2)","(10,5)"
-933116486,Descent2e,0,ABOUT_TO_START,0,0,4,46,"(11,4)","(1,16)",,"(10,4)","(2,16)","(1,15)",,"(4,7)",,"(2,3)","(5,2)","(4,3)","(6,3)"
-968323800,Descent2e,0,ABOUT_TO_START,0,0,4,47,"(8,2)","(2,15)",,"(9,4)","(1,15)","(1,16)",,"(5,4)",,"(4,7)","(2,5)","(3,2)","(8,6)"
83430792,Descent2e,0,ABOUT_TO_START,0,0,4,48,"(7,4)","(1,16)",,"(11,6)","(2,15)","(1,15)",,"(5,2)",,"(3,5)","(3,7)","(5,6)","(11,4)"
379763279,Descent2e,0,ABOUT_TO_START,0,0,4,49,"(9,2)","(1,16)",,"(9,4)","(2,16)","(2,15)",,"(4,4)",,"(5,4)","(5,5)","(3,5)","(11,6)"
-189775047,Descent2e,0,ABOUT_TO_START,0,0,4,50,"(8,2)","(2,15)",,"(10,3)","(2,16)","(1,15)",,"(4,3)",,"(5,4)","(3,7)","(3,4)","(9,2)"
-1670167081,Descent2e,0,ABOUT_TO_START,0,0,4,51,"(9,3)","(1,16)",,"(8,3)","(2,15)","(2,16)",,"(3,2)",,"(3,7)","(4,7)","(3,3)","(10,6)"
-1673858813,Descent2e,0,ABOUT_TO_START,0,0,4,52,"(11,5)","(1,15)",,"(7,3)","(2,15)","(2,16)",,"(3,2)",,"(2,2)","(5,2)","(2,3)","(10,5)"
-620912172,Descent2e,0,ABOUT_TO_START,0,0,4,53,"(9,6)","(2,15)",,"(10,3)","(1,16)","(1,15)",,"(4,7)",,"(2,3)","(2,5)","(5,4)","(7,4)"
-1157110601,Descent2e,0,ABOUT_TO_START,0,0,4,54,"(9,4)","(1,15)",,"(8,6)","(1,16)","(2,15)",,"(5,6)",,"(5,4)","(4,2)","(3,2)","(9,6)"
469411154,Descent2e,0,ABOUT_TO_START,0,0,4,55,"(8,2)","(2,15)",,"(6,2)","(1,16)","(2,16)",,"(3,6)",,"(2,4)","(2,3)","(4,5)","(10,3)"
-1034279610,Descent2e,0,ABOUT_TO_START,0,0,4,56,"(6,4)","(1,16)",,"(10,5)","(2,15)","(1,15)",,"(5,6)",,"(5,4)","(2,6)","(2,5)","(9,4)"
