GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,RoundCounter
344875733,Descent2e,17,ROUND_OVER,248,7,2,21,
344875733,Descent2e,18,ROUND_OVER,257,7,2,21,
344875733,Descent2e,19,ROUND_OVER,278,7,2,21,
727886180,Descent2e,0,ROUND_OVER,22,7,2,22,
727886180,Descent2e,1,ROUND_OVER,33,7,2,22,
727886180,Descent2e,2,ROUND_OVER,46,7,2,22,
727886180,Descent2e,3,ROUND_OVER,63,7,2,22,
727886180,Descent2e,4,ROUND_OVER,74,7,2,22,
727886180,Descent2e,5,ROUND_OVER,83,7,2,22,
727886180,Descent2e,6,ROUND_OVER,97,7,2,22,
727886180,Descent2e,7,ROUND_OVER,132,7,2,22,
-1487150373,Descent2e,0,ROUND_OVER,37,7,2,23,
-1487150373,Descent2e,1,ROUND_OVER,48,7,2,23,
-1487150373,Descent2e,2,ROUND_OVER,66,7,2,23,
-1487150373,Descent2e,3,ROUND_OVER,87,7,2,23,
-1487150373,Descent2e,4,ROUND_OVER,114,7,2,23,
15667883,Descent2e,0,ROUND_OVER,12,7,2,24,
15667883,Descent2e,1,ROUND_OVER,25,7,2,24,
15667883,Descent2e,2,ROUND_OVER,45,7,2,24,
15667883,Descent2e,3,ROUND_OVER,81,6,2,24,
15667883,Descent2e,4,ROUND_OVER,114,6,2,24,
-910521112,Descent2e,0,ROUND_OVER,23,7,2,25,
-910521112,Descent2e,1,ROUND_OVER,34,7,2,25,
-910521112,Descent2e,2,ROUND_OVER,53,7,2,25,
-910521112,Descent2e,3,ROUND_OVER,77,7,2,25,
-910521112,Descent2e,4,ROUND_OVER,123,7,2,25,
1366521796,Descent2e,0,ROUND_OVER,47,7,2,26,
1366521796,Descent2e,1,ROUND_OVER,62,7,2,26,
1366521796,Descent2e,2,ROUND_OVER,76,7,2,26,
1366521796,Descent2e,3,ROUND_OVER,97,7,2,26,
1366521796,Descent2e,4,ROUND_OVER,107,7,2,26,
1366521796,Descent2e,5,ROUND_OVER,142,7,2,26,
1676843926,Descent2e,0,ROUND_OVER,17,7,2,27,
1676843926,Descent2e,1,ROUND_OVER,29,7,2,27,
1676843926,Descent2e,2,ROUND_OVER,51,6,2,27,
1676843926,Descent2e,3,ROUND_OVER,77,7,2,27,
1676843926,Descent2e,4,ROUND_OVER,88,6,2,27,
1676843926,Descent2e,5,ROUND_OVER,107,7,2,27,
1790501342,Descent2e,0,ROUND_OVER,26,7,2,28,
1790501342,Descent2e,1,ROUND_OVER,40,7,2,28,
1790501342,Descent2e,2,ROUND_OVER,53,7,2,28,
